#{"t_start": 1626353817.2431605, "env_id": null}
r,l,t
73.49813,675,241.51796
25.545996,348,241.70196
31.501574,348,241.70196
71.64716,675,241.75596
88.856094,675,241.75596
81.60718,665,241.75596
74.9854,665,241.75596
63.424557,675,242.081961
71.383766,675,242.081961
44.7394,675,243.632961
86.02372,675,243.632961
52.77737,675,243.98296
68.6719,675,243.98296
32.142044,186,244.70696
48.936108,186,244.70696
90.662025,675,244.99596
32.28566,675,244.99596
5.171075,86,245.038959
24.521194,86,245.038959
67.37329,675,245.150962
58.771557,675,245.150962
90.77002,675,245.799961
44.57294,675,245.799961
75.56276,522,246.042962
42.413677,522,246.042962
85.68212,675,246.126959
81.955826,675,246.126959
49.317097,675,246.80496
80.42508,675,246.80496
76.48085,437,246.911959
32.596878,437,246.911959
178.5168,675,247.241961
72.34467,675,247.24296
120.86165,675,247.52596
79.15381,675,247.52596
64.237686,675,247.609961
101.73266,675,247.609961
61.292007,675,248.116959
38.70141,675,248.116959
80.40643,675,248.418962
58.74227,675,248.418962
11.362182,157,248.486962
43.95176,157,248.486962
56.410385,675,249.319962
99.82294,675,249.319962
64.29935,675,249.36196
104.30285,675,249.36196
44.762928,675,249.507959
89.786476,675,249.507959
51.057323,489,249.790962
85.21033,489,249.790962
26.844845,99,250.012959
8.400916,99,250.012959
