#{"t_start": 1625160524.0228438, "env_id": null}
r,l,t
33.38184,675,138.109163
9.235913,476,139.639191
34.374622,476,139.639191
21.23633,675,140.685708
15.25308,675,140.685708
7.6059723,179,140.764709
23.265932,179,140.765709
39.752422,675,140.808707
24.19222,675,140.808707
46.19454,346,140.85371
15.652469,346,140.85371
5.1090245,221,140.995708
11.731402,221,140.995708
13.994296,540,141.519226
42.406418,540,141.519226
38.399864,675,141.832224
45.12965,675,141.832224
-4.4497232,66,142.309226
14.500613,66,142.309226
-2.9726522,242,142.732255
17.766546,242,142.732255
33.416008,675,142.763257
38.485462,675,142.763257
10.30468,342,143.214256
27.143478,342,143.214256
24.422941,278,143.463256
13.711111,278,143.463256
33.668022,626,143.519302
52.025646,626,143.519302
35.107277,675,143.8963
58.60286,675,143.8963
43.006886,675,144.495301
31.066402,675,144.495301
44.34724,675,145.009302
34.065468,675,145.009302
30.408775,158,145.476301
6.6262884,158,145.476301
10.033379,206,145.625301
25.673264,206,145.625301
17.384754,505,146.020303
45.564243,505,146.020303
35.305134,675,146.020303
48.296482,675,146.020303
24.767776,197,146.820303
27.723639,197,146.820303
35.24187,675,147.1633
28.822823,675,147.1633
47.681553,542,147.183301
46.377163,542,147.183301
10.153459,215,148.029302
28.62628,215,148.029302
46.198963,518,148.261358
25.592129,518,148.26236
47.07113,675,148.713358
22.64899,675,148.713358
43.58076,675,149.042357
38.07552,675,149.042357
16.429937,108,149.44536
8.021808,108,149.446369
49.189728,429,149.549358
34.050186,429,149.549358
13.908624,468,150.408406
53.258476,468,150.408406
50.06535,345,150.675405
18.749533,345,150.675405
11.636503,675,151.247923
42.448265,675,151.247923
7.399817,531,151.772923
49.703667,531,151.772923
19.310307,675,151.805923
44.52073,675,151.805923
43.555782,280,151.891923
18.393488,280,151.891923
28.29773,675,151.974923
27.39418,675,151.974923
16.98571,65,151.995923
3.4014068,65,151.995923
-4.318468,145,152.044923
15.386518,145,152.044923
39.522625,674,152.135922
44.91342,674,152.135922
27.093502,266,152.373921
13.992741,266,152.373921
41.345745,484,152.779922
27.049038,484,152.779922
26.361322,675,153.676924
35.20206,675,153.676924
36.898365,675,154.768923
36.734562,675,154.768923
-0.9863448,122,154.937923
18.189186,122,154.937923
-8.406819,130,155.585924
17.195356,130,155.585924
54.65244,675,155.917923
63.847084,675,155.918923
45.3026,575,156.014923
34.231693,575,156.014923
44.892086,503,156.158972
27.21578,503,156.158972
23.445541,545,156.575008
47.016754,545,156.575008
-5.764233,67,157.079009
7.599131,67,157.079009
45.119507,675,157.459008
49.21851,675,157.459008
21.947344,537,157.506007
16.293629,537,157.506007
46.036526,416,157.630141
21.596104,416,157.63114
18.264204,71,157.63114
3.8489044,71,157.63114
13.772776,361,158.19419
28.548708,361,158.19419
36.669315,657,158.534192
56.190998,657,158.534192
41.10303,481,158.557191
15.104802,481,158.557191
35.955032,307,158.593191
14.925481,307,158.593191
37.24661,327,159.14419
10.435934,327,159.14419
11.447501,340,159.454193
21.066204,340,159.454193
25.025255,375,160.02819
33.270897,375,160.029189
38.156193,675,160.134191
63.444283,675,160.134191
25.238766,580,160.56719
46.071278,580,160.56719
39.89525,277,161.289191
17.794836,277,161.29019
31.60232,176,161.487192
15.601355,176,161.487192
-6.416699,65,161.597191
5.636626,65,161.597191
35.071106,667,161.674191
55.552303,667,161.674191
41.70553,289,162.41419
21.695465,289,162.41419
20.238207,369,163.038189
36.266323,369,163.038189
11.561803,269,163.11519
37.280525,269,163.11519
49.209908,521,163.26319
46.489002,521,163.26319
0.31080157,141,163.657189
20.632805,141,163.657189
20.5804,281,163.884192
13.52881,281,163.884192
39.255306,248,164.04219
13.127245,248,164.04219
28.303074,548,164.147706
27.545639,548,164.147706
